fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
272 Capital LP,2/14/2024,Q4 2023,NRDY,,"1,447","456,660",456660,,BUY
272 Capital LP,2/14/2024,Q4 2023,HSTM,,"1,394","57,131",-10004,-14.901318239368436,SELL
272 Capital LP,2/14/2024,Q4 2023,MDRX,,"1,321","115,000",115000,,BUY
272 Capital LP,2/14/2024,Q4 2023,UCTT,,"1,298","41,800",41800,,BUY
272 Capital LP,2/14/2024,Q4 2023,HCP,,"1,267","57,900",57900,,BUY
272 Capital LP,2/14/2024,Q4 2023,CCOI,,"1,263","17,900",17900,,BUY
272 Capital LP,2/14/2024,Q4 2023,WHR,,"1,207","10,500",10500,,BUY
272 Capital LP,2/14/2024,Q4 2023,MLAB,,"1,187","12,190",12190,,BUY
272 Capital LP,2/14/2024,Q4 2023,CMP,,"1,106","43,800",43800,,BUY
272 Capital LP,2/14/2024,Q4 2023,BW,,"1,028","704,721",0,0.0,HOLD
272 Capital LP,5/15/2024,Q1 2024,CAMP,,"19,689","3,424,261",-3424261,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,EVBG,,"8,841","365,274",-365274,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,PHR,,"3,213","181,187",-181187,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,LYFT,,"2,112","168,351",-168351,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,ADTN,,"2,051","260,958",-260958,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,VIAV,,"1,900","204,779",-204779,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,DIN,,"1,535","32,500",-32500,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,FORR,,"1,502","55,916",-55916,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,CMPO,,"1,463","239,630",-239630,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,HSTM,,"1,394","57,131",-57131,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,MDRX,,"1,321","115,000",-115000,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,UCTT,,"1,298","41,800",-41800,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,HCP,,"1,267","57,900",-57900,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,CCOI,,"1,263","17,900",-17900,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,WHR,,"1,207","10,500",-10500,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,MLAB,,"1,187","12,190",-12190,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,CMP,,"1,106","43,800",-43800,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,BW,,"1,028","704,721",-704721,-100.0,SELL
272 Capital LP,5/15/2024,Q1 2024,VPG,,"17,144","485,278",0,0.0,HOLD
272 Capital LP,5/15/2024,Q1 2024,ALTG,,"15,749","1,216,185",1216185,,BUY
272 Capital LP,5/15/2024,Q1 2024,HBIO,,"12,020","2,834,941",-104337,-3.549749292173112,SELL
272 Capital LP,5/15/2024,Q1 2024,CDZI,,"11,488","3,961,443",-283531,-6.679216409806044,SELL
272 Capital LP,5/15/2024,Q1 2024,GPRE,,"9,236","399,512",202978,103.27882198500005,BUY
272 Capital LP,5/15/2024,Q1 2024,APLD,,"8,712","2,035,686",0,0.0,HOLD
272 Capital LP,5/15/2024,Q1 2024,XPER,,"8,165","677,096",-124491,-15.530566239222942,SELL
272 Capital LP,5/15/2024,Q1 2024,AVNW,,"8,140","212,311",8900,4.375377929413847,BUY
272 Capital LP,5/15/2024,Q1 2024,MITK,,"7,514","532,970",-238615,-30.92530310983236,SELL
272 Capital LP,5/15/2024,Q1 2024,IIIV,,"6,243","272,751",27530,11.226607835381145,BUY
272 Capital LP,5/15/2024,Q1 2024,MODN,,"5,841","205,195",-34741,-14.479277807415311,SELL
272 Capital LP,5/15/2024,Q1 2024,OSPN,,"5,796","498,428",320210,179.67320921567966,BUY
272 Capital LP,5/15/2024,Q1 2024,CORZ,,"5,686","1,606,366",1606366,,BUY
272 Capital LP,5/15/2024,Q1 2024,CDMO,,"5,426","809,993",230000,39.65565101647778,BUY
272 Capital LP,5/15/2024,Q1 2024,UPLD,,"4,714","1,525,783",-144653,-8.659595458910129,SELL
272 Capital LP,5/15/2024,Q1 2024,ZUO,,"4,461","489,148",489148,,BUY
272 Capital LP,5/15/2024,Q1 2024,BIGC,,"4,353","631,804",133686,26.83821905652877,BUY
272 Capital LP,5/15/2024,Q1 2024,EGHT,,"3,701","1,370,925",-541314,-28.307863190741323,SELL
272 Capital LP,5/15/2024,Q1 2024,MX,,"3,216","576,398",-530204,-47.912799723839285,SELL
272 Capital LP,5/15/2024,Q1 2024,TWKS,,"2,782","1,099,818",226779,25.97581551339631,BUY
272 Capital LP,5/15/2024,Q1 2024,ECVT,,"2,775","248,891",-127491,-33.87276756061661,SELL
272 Capital LP,5/15/2024,Q1 2024,PAYO,,"2,544","523,500",523500,,BUY
272 Capital LP,5/15/2024,Q1 2024,TDC,,"2,451","63,400",63400,,BUY
272 Capital LP,5/15/2024,Q1 2024,DOMO,,"2,442","273,855",-183369,-40.104850139100314,SELL
272 Capital LP,5/15/2024,Q1 2024,IAS,,"2,383","239,078",239078,,BUY
272 Capital LP,5/15/2024,Q1 2024,ATEX,,"2,072","61,678",61678,,BUY
272 Capital LP,5/15/2024,Q1 2024,JAMF,,"1,971","107,446",107446,,BUY
272 Capital LP,5/15/2024,Q1 2024,KRMD,,"1,753","743,073",-81461,-9.879641106370386,SELL
272 Capital LP,5/15/2024,Q1 2024,NRDY,,"1,721","591,660",135000,29.562475364603863,BUY
272 Capital LP,5/15/2024,Q1 2024,VECO,,"1,406","40,000",40000,,BUY
272 Capital LP,5/15/2024,Q1 2024,SEAT,,"1,292","215,800",215800,,BUY
272 Capital LP,5/15/2024,Q1 2024,TDS,,"1,236","77,160",-90033,-53.8497425131435,SELL
272 Capital LP,5/15/2024,Q1 2024,CLFD,,"1,202","38,996",38996,,BUY
272 Capital LP,5/15/2024,Q1 2024,CALX,,"1,143","34,470",34470,,BUY
272 Capital LP,5/15/2024,Q1 2024,MTCH,,979,"26,998",26998,,BUY
272 Capital LP,5/15/2024,Q1 2024,INDI,,847,"119,732",-175240,-59.40902865356712,SELL
272 Capital LP,5/15/2024,Q1 2024,COHU,,821,"24,654",24654,,BUY
272 Capital LP,8/14/2024,Q2 2024,MODN,,"5,841","205,195",-205195,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,OSPN,,"5,796","498,428",-498428,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,CORZ,,"5,686","1,606,366",-1606366,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,MX,,"3,216","576,398",-576398,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,ECVT,,"2,775","248,891",-248891,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,PAYO,,"2,544","523,500",-523500,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,NRDY,,"1,721","591,660",-591660,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,VECO,,"1,406","40,000",-40000,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,SEAT,,"1,292","215,800",-215800,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,CLFD,,"1,202","38,996",-38996,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,CALX,,"1,143","34,470",-34470,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,INDI,,847,"119,732",-119732,-100.0,SELL
272 Capital LP,8/14/2024,Q2 2024,VPG,,"13,643","448,225",-37053,-7.63541722476601,SELL
272 Capital LP,8/14/2024,Q2 2024,FIVN,,"12,722","288,491",288491,,BUY
272 Capital LP,8/14/2024,Q2 2024,CDZI,,"10,884","3,522,582",-438861,-11.078311615237176,SELL
272 Capital LP,8/14/2024,Q2 2024,APLD,,"9,707","1,631,453",-404233,-19.85733556157482,SELL
272 Capital LP,8/14/2024,Q2 2024,BIGC,,"7,131","884,750",252946,40.03551734398643,BUY
272 Capital LP,8/14/2024,Q2 2024,GPRE,,"6,979","440,058",40546,10.148881635595426,BUY
272 Capital LP,8/14/2024,Q2 2024,RPD,,"6,978","161,438",161438,,BUY
272 Capital LP,8/14/2024,Q2 2024,IIIV,,"5,652","256,021",-16730,-6.133799692760063,SELL
272 Capital LP,8/14/2024,Q2 2024,SWI,,"5,032","417,633",417633,,BUY
272 Capital LP,8/14/2024,Q2 2024,XPER,,"4,936","601,240",-75856,-11.203138107447097,SELL
272 Capital LP,8/14/2024,Q2 2024,AVNW,,"4,773","166,372",-45939,-21.637597675108687,SELL
272 Capital LP,8/14/2024,Q2 2024,HBIO,,"4,377","1,535,820",-1299121,-45.82532758177331,SELL
272 Capital LP,8/14/2024,Q2 2024,TWKS,,"4,042","1,423,569",323751,29.43677953988751,BUY
272 Capital LP,8/14/2024,Q2 2024,ALTG,,"3,937","489,742",-726443,-59.73129088091039,SELL
272 Capital LP,8/14/2024,Q2 2024,ZUO,,"3,826","385,326",-103822,-21.22506889530367,SELL
272 Capital LP,8/14/2024,Q2 2024,MITK,,"3,609","322,885",-210085,-39.4177908700302,SELL
272 Capital LP,8/14/2024,Q2 2024,DH,,"3,479","637,314",637314,,BUY
272 Capital LP,8/14/2024,Q2 2024,TDC,,"3,452","99,903",36503,57.5757097791798,BUY
272 Capital LP,8/14/2024,Q2 2024,DOMO,,"3,215","416,464",142609,52.07463803837798,BUY
272 Capital LP,8/14/2024,Q2 2024,NABL,,"2,988","196,209",196209,,BUY
272 Capital LP,8/14/2024,Q2 2024,DV,,"2,963","152,200",152200,,BUY
272 Capital LP,8/14/2024,Q2 2024,IAS,,"2,957","304,254",65176,27.2613958624382,BUY
272 Capital LP,8/14/2024,Q2 2024,BILL,,"2,839","53,965",53965,,BUY
272 Capital LP,8/14/2024,Q2 2024,BL,,"2,535","52,330",52330,,BUY
272 Capital LP,8/14/2024,Q2 2024,JAMF,,"2,506","151,932",44486,41.403123429443625,BUY
272 Capital LP,8/14/2024,Q2 2024,TDS,,"2,428","117,136",39976,51.809227579056504,BUY
272 Capital LP,8/14/2024,Q2 2024,ATEX,,"2,070","52,308",-9370,-15.191802587632544,SELL
272 Capital LP,8/14/2024,Q2 2024,COHU,,"1,941","58,654",34000,137.90865579621968,BUY
272 Capital LP,8/14/2024,Q2 2024,CDMO,,"1,888","264,540",-545453,-67.34045849778948,SELL
272 Capital LP,8/14/2024,Q2 2024,PEGA,,"1,860","30,737",30737,,BUY
272 Capital LP,8/14/2024,Q2 2024,UPLD,,"1,838","738,421",-787362,-51.603799491801915,SELL
272 Capital LP,8/14/2024,Q2 2024,MTCH,,"1,676","55,198",28200,104.45218164308467,BUY
272 Capital LP,8/14/2024,Q2 2024,BJRI,,"1,172","33,800",33800,,BUY
272 Capital LP,8/14/2024,Q2 2024,CGNX,,"1,112","23,800",23800,,BUY
272 Capital LP,8/14/2024,Q2 2024,EGHT,,939,"423,358",-947567,-69.11880664514834,SELL
272 Capital LP,8/14/2024,Q2 2024,FARO,,907,"56,729",56729,,BUY
272 Capital LP,8/14/2024,Q2 2024,VIAV,,755,"110,000",110000,,BUY
272 Capital LP,8/14/2024,Q2 2024,KRMD,,708,"267,247",-475826,-64.03489293784055,SELL
272 Capital LP,2/14/2025,Q4 2024,AVNW,,"4,773","166,372",-166372,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,TWKS,,"4,042","1,423,569",-1423569,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,ZUO,,"3,826","385,326",-385326,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,TDC,,"3,452","99,903",-99903,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,DOMO,,"3,215","416,464",-416464,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,BILL,,"2,839","53,965",-53965,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,BL,,"2,535","52,330",-52330,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,TDS,,"2,428","117,136",-117136,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,ATEX,,"2,070","52,308",-52308,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,CDMO,,"1,888","264,540",-264540,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,PEGA,,"1,860","30,737",-30737,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,BJRI,,"1,172","33,800",-33800,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,CGNX,,"1,112","23,800",-23800,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,EGHT,,939,"423,358",-423358,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,FARO,,907,"56,729",-56729,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,VIAV,,755,"110,000",-110000,-100.0,SELL
272 Capital LP,2/14/2025,Q4 2024,APLD,,"12,464","1,631,453",0,0.0,HOLD
272 Capital LP,2/14/2025,Q4 2024,FIVN,,"11,082","272,689",-15802,-5.477467234679765,SELL
272 Capital LP,2/14/2025,Q4 2024,BIGC,,"5,519","901,817",17067,1.92901949703306,BUY
272 Capital LP,2/14/2025,Q4 2024,CDZI,,"5,460","1,050,000",-2472582,-70.19231915680032,SELL
272 Capital LP,2/14/2025,Q4 2024,RPD,,"5,270","131,010",-30428,-18.848102677188766,SELL
272 Capital LP,2/14/2025,Q4 2024,VPG,,"3,719","158,482",-289743,-64.64231133917117,SELL
272 Capital LP,2/14/2025,Q4 2024,AMSWA,,"3,211","289,812",289812,,BUY
272 Capital LP,2/14/2025,Q4 2024,NABL,,"3,152","337,481",141272,72.00077468413784,BUY
272 Capital LP,2/14/2025,Q4 2024,JAMF,,"2,927","208,356",56424,37.13766685095964,BUY
272 Capital LP,2/14/2025,Q4 2024,HBIO,,"2,851","1,351,397",-184423,-12.00811292990064,SELL
272 Capital LP,2/14/2025,Q4 2024,DH,,"2,786","677,940",40626,6.374565755655767,BUY
272 Capital LP,2/14/2025,Q4 2024,COHU,,"2,501","93,693",35039,59.73846625976063,BUY
272 Capital LP,2/14/2025,Q4 2024,IAS,,"2,392","229,137",-75117,-24.68891123863614,SELL
272 Capital LP,2/14/2025,Q4 2024,MTCH,,"1,471","45,000",-10198,-18.475307076343345,SELL
272 Capital LP,2/14/2025,Q4 2024,GPRE,,"1,287","135,845",-304213,-69.13020556381204,SELL
272 Capital LP,2/14/2025,Q4 2024,KLIC,,"1,166","25,000",25000,,BUY
272 Capital LP,2/14/2025,Q4 2024,SWI,,"1,091","76,567",-341066,-81.66643919422076,SELL
272 Capital LP,2/14/2025,Q4 2024,BASE,,"1,008","64,700",64700,,BUY
272 Capital LP,2/14/2025,Q4 2024,ECVT,,972,"127,310",127310,,BUY
272 Capital LP,2/14/2025,Q4 2024,XPER,,765,"74,535",-526705,-87.6031202182157,SELL
272 Capital LP,2/14/2025,Q4 2024,VSH,,710,"41,957",41957,,BUY
272 Capital LP,2/14/2025,Q4 2024,TENB,,626,"15,915",15915,,BUY
272 Capital LP,2/14/2025,Q4 2024,VECO,,442,"15,410",15410,,BUY
272 Capital LP,2/14/2025,Q4 2024,QRVO,,426,"6,100",6100,,BUY
272 Capital LP,2/14/2025,Q4 2024,ALTG,,385,"59,000",-430742,-87.95284047518898,SELL
272 Capital LP,2/14/2025,Q4 2024,IIIV,,253,"11,000",-245021,-95.70347744911551,SELL
272 Capital LP,2/14/2025,Q4 2024,DV,,209,"10,900",-141300,-92.83837056504599,SELL
272 Capital LP,2/14/2025,Q4 2024,MSAI,,207,"112,500",112500,,BUY
272 Capital LP,2/14/2025,Q4 2024,AMN,,202,"8,456",8456,,BUY
272 Capital LP,2/14/2025,Q4 2024,BTM,,190,"254,041",254041,,BUY
272 Capital LP,2/14/2025,Q4 2024,AVR,,176,"31,587",31587,,BUY
272 Capital LP,2/14/2025,Q4 2024,BITF,,156,"105,055",105055,,BUY
272 Capital LP,2/14/2025,Q4 2024,MITK,,144,"13,000",-309885,-95.97379872090683,SELL
272 Capital LP,2/14/2025,Q4 2024,RSVR,,135,"15,000",15000,,BUY
272 Capital LP,2/14/2025,Q4 2024,UPLD,,37,"8,610",-729811,-98.83399849137552,SELL
272 Capital LP,2/14/2025,Q4 2024,KRMD,,36,"9,572",-257675,-96.41829468618917,SELL
272 Capital LP,2/14/2025,Q4 2024,EWCZ,,12,"1,935",1935,,BUY
